max_val_acc, BatchSize, Learning_Rate, Hidden_Layer_width
0.29200000688433647, 100, 0.0025007500000000004, 2400
0.28000000678002834, 100, 0.005000500000000001, 2500
0.2620000131428242, 100, 0.005000500000000001, 2700
0.25900000892579556, 100, 0.002500764901161194, 2400
0.25500000827014446, 100, 0.007500250000000001, 2600
0.24500000663101673, 100, 0.0025007500000000004, 2600
0.2220000121742487, 100, 0.005000500000000001, 2300
0.2220000084489584, 100, 0.007500250000000001, 2400
0.1790000107139349, 100, 0.01, 2300
