max_val_acc, BatchSize, Learning_Rate, Hidden_Layer_width
0.3750000186264515, 100, 0.0005005000000000001, 1510
0.3540000133216381, 100, 0.0007502500000000002, 2255
0.3310000132769346, 100, 0.0005005000000000001, 20
0.31800001487135887, 100, 0.001, 20
0.31700001284480095, 100, 0.001, 3000
0.31500001065433025, 100, 0.00025075000000000005, 2255
0.2950000111013651, 100, 0.00025075000000000005, 765
0.26800000853836536, 100, 0.0007502500000000002, 765
0.1350000062957406, 100, 1e-06, 20
