max_val_acc, BatchSize, Learning_Rate, Hidden_Layer_width
0.386000020429492, 100, 0.001, 20
0.38100001588463783, 100, 0.001, 3000
0.3450000174343586, 100, 0.00025075000000000005, 765
0.33600001223385334, 100, 0.0005005000000000001, 20
0.32800001464784145, 100, 0.0007502500000000002, 2255
0.32600001618266106, 100, 0.0005005000000000001, 3000
0.32500001415610313, 100, 0.0005005000000000001, 1510
0.3250000085681677, 100, 0.0002507649011611939, 765
0.3200000114738941, 100, 0.0007502500000000002, 765
